STOP_ID,ROUTE,STOP_ROUTE,STOP_NAME,CLEVER_ID,LATITUDE,LONGITUDE,ALL_ROUTES,SHELTER,STOP_TYPE,CURRENT_STOP,FY19_AVG_ON,FY19_AVG_OFF,FY19_AVG_TOTAL,FY19_RANK,1806_ON,1806_OFF,1809_ON,1809_OFF,1811_ON,1811_OFF,1903_ON,1903_OFF,1906_ON,1906_OFF
E29920,74,E29920_74,HOMEWOOD AVE AT RACE ST,8463,40.458948,-79.895833,74,No Shelter,Bus,,2,1,3,8524,1.4,0.8,1.8,1.4,1.6,1.4,1.9,1.5,2.3,1.4
E02030,83,E02030_83,FIFTH AVE OPP #2358,2644,40.437175,-79.970989,"54, 61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D, 75, 81, 83",No Shelter,Bus,,2,1,3,8525,1.4,0.9,1.4,2.1,1.9,1.3,2.3,1.4,1.2,0.4
N15670,2,N15670_2,CORBETT CT AT CLUB JULIAN SP,293,40.547826,-80.019941,"12, 2",No Shelter,Bus,,2,1,3,8526,1.4,1.9,1.4,1.3,2.0,1.2,2.5,1.4,1.5,0.3
N22320,1,N22320_1,FREEPORT RD OPP EASTERN AVE,3306,40.489471,-79.903694,"1, 75, 91",No Shelter,Bus,,2,1,3,8527,1.4,0.3,2.3,0.9,2.1,0.7,2.3,0.7,2.0,1.3
S70362,55,S70362_55,MONONGAHELA AVE OPP LINCOLN,20632,40.340327,-79.888026,55,No Shelter,Bus,,1,2,3,8528,1.4,1.6,1.0,1.8,1.2,1.4,1.0,1.7,0.6,2.3
S17070,59,S17070_59,ELIZA ST AT DIVISION ST,17666,40.394542,-79.879679,59,No Shelter,Bus,,1,2,3,8529,1.4,3.0,1.3,2.4,1.2,2.3,1.1,2.0,0.8,1.7
E47530,P69,E47530_P69,PITCAIRN-TRAFFORD RD AT HAYM,18530,40.391395,-79.766005,"69, P69",No Shelter,Bus,,3,0,3,8530,1.3,0.0,1.1,0.0,2.5,0.0,4.7,0.0,6.7,0.0
E20030,P69,E20030_P69,FOREST AVE AT 6TH ST,20790,40.386536,-79.757897,"69, P69",No Shelter,Bus,,3,0,3,8531,1.3,0.0,3.4,0.0,2.7,0.0,2.7,0.0,3.7,0.1
E35810,P17,E35810_P17,LINCOLN AVE AT FRANKSTOWN AV,8876,40.460449,-79.913454,"82, P17",No Shelter,Bus,,1,2,3,8532,1.3,2.2,1.3,3.1,1.4,2.0,1.3,2.6,1.0,1.7
S70590,59,S70590_59,LEBANON CHURCH RD AT BUTTERM,11016,40.354161,-79.914199,"56, 59",No Shelter,Bus,,1,2,3,8533,1.3,2.7,1.4,2.3,1.7,2.7,1.7,1.1,1.3,0.4
E17312,P2,E17312_P2,EAST BUSWAY AT GARAGE EMPLOY,16083,40.457675,-79.911891,"P1, P10, P12, P16, P17, P2, P3, P67, P68, P69, P7, P71, P76, P78",PAAC,Busway,,2,1,3,8534,1.3,0.0,2.8,1.4,2.0,0.9,2.4,1.6,2.7,0.0
S70628,55,S70628_55,BOWMAN AVE AT CHESTUT AVE,22615,40.359076,-79.834265,55,No Shelter,Bus,,2,1,3,8535,1.3,1.2,1.9,0.8,1.9,0.8,1.7,0.6,1.9,0.1
E13770,86,E13770_86,CENTRE AVE AT #5803,8888,40.4578,-79.932339,"82, 86",No Shelter,Bus,,1,2,3,8536,1.3,2.6,0.9,2.6,0.9,1.9,0.9,1.5,0.6,1.3
S30610,59,S30610_59,LYSLE BLVD AT CENTER ST,9896,40.3522,-79.853462,"55, 56, 59, 60, 61C, P7",No Shelter,Bus,,1,2,3,8537,1.3,2.0,1.0,1.5,1.0,0.9,1.3,1.1,1.2,2.1
S40630,56,S40630_56,RICHLAND AVE AT BRIDGE STEPS,10941,40.347618,-79.890902,"56, 59",No Shelter,Bus,,1,2,3,8538,1.3,3.6,1.1,2.2,1.0,2.7,1.0,2.1,2.3,0.8
W14460,27,W14460_27,MIDDLETOWN RD AT STRATMORE S,19206,40.444446,-80.058408,27,No Shelter,Bus,,1,2,3,8539,1.3,1.7,1.5,2.0,1.0,1.7,0.7,2.1,1.5,2.3
N08360,14,N08360_14,BEAVER ST AT GRIMES ST,1460,40.542312,-80.183116,14,No Shelter,Bus,,1,2,3,8540,1.3,1.7,1.1,1.7,1.3,1.6,0.9,1.3,0.9,1.8
S50253,Y46,S50253_Y46,WORTHINGTON AVE AT HWY RT 51,11206,40.290743,-79.913282,Y46,No Shelter,Bus,,1,2,3,8541,1.3,1.2,0.5,1.2,0.5,2.3,0.7,1.8,0.5,1.1
N21050,1,N21050_1,FREEPORT RD AT EASTERN AVE,3207,40.489548,-79.903426,"1, 75, 91",No Shelter,Bus,,1,2,3,8542,1.3,1.8,0.9,2.1,1.1,2.2,1.4,2.2,1.7,1.6
E56000,79,E56000_79,WALLACE AVE AT COAL ST,7621,40.442664,-79.878722,"67, 69, 79, P12, P67, P78",No Shelter,Bus,,1,2,3,8543,1.3,1.7,1.3,1.3,0.9,1.8,0.9,0.9,0.9,2.2
S70341,55,S70341_55,MONONGAHELA AVE AT LINCOLN S,20631,40.339898,-79.887956,55,No Shelter,Bus,,2,1,3,8544,1.3,1.7,2.1,1.6,1.9,0.6,1.5,0.5,1.9,0.2
S70562,Y49,S70562_Y49,CENTURY DR OPP GABRIEL BROTH,21463,40.343358,-79.941993,"51, 53, 53L, 55, 59, Y47, Y49",No Shelter,Bus,,2,1,3,8545,1.3,0.5,2.4,0.5,1.9,0.4,2.1,0.3,1.8,1.1
W25900,29,W25900_29,W CARSON ST AT GATEWAY VIEW,2310,40.441717,-80.021358,"20, 21, 22, 24, 26, 27, 28X, 29, 31, G2, G3, G31",No Shelter,Bus,,2,1,3,8546,1.3,1.8,2.7,2.0,1.5,1.3,1.6,1.4,1.7,0.9
E48405,P68,E48405_P68,REBECCA AVE AT SWISSVALE AVE,7146,40.437966,-79.879293,"68, 69, P68, P69",No Shelter,Bus,,1,2,3,8547,1.3,2.0,1.8,2.2,1.3,1.6,1.2,1.4,1.0,0.7
W06650,20,W06650_20,FAIRHAVEN RD OPP KENMAWR PLA,3476,40.475485,-80.099209,"20, 22",No Shelter,Bus,,1,2,3,8548,1.3,2.2,1.2,1.4,1.1,1.5,2.0,1.8,1.5,1.0
E70752,74,E70752_74,EVERTON ST AT OAKDENE ST,20369,40.462523,-79.891002,74,No Shelter,Bus,,2,1,3,8549,1.3,1.3,1.8,0.7,1.7,0.8,1.6,1.1,1.5,0.3
E57450,74,E57450_74,WILKINS AVE OPP BARNSDALE ST,7641,40.44501,-79.915632,"67, 69, 74",No Shelter,Bus,,2,1,3,8550,1.3,0.3,0.8,0.6,1.7,0.8,2.6,0.7,2.1,0.7
E48220,59,E48220_59,RANKIN BLVD OPP BLDG #5,7256,40.413144,-79.883511,"59, 61B, 71, P7",No Shelter,Bus,,1,2,3,8551,1.3,3.6,0.7,2.2,0.8,1.7,1.0,1.8,1.1,1.5
E17290,P12,E17290_P12,EAST BUSWAY AT HAY ST RAMP O,8153,40.442796,-79.887008,"68, 69, 71, 71C, 71D, 79, 86, P12, P16, P2, P67, P68, P69, P7, P71, P76, P78",PAAC,Busway,,1,2,3,8552,1.3,2.6,0.8,3.1,0.8,0.7,1.7,2.9,0.5,0.5
N21910,1,N21910_1,FREEPORT RD AT S OAK HILL RD,3196,40.488955,-79.876965,"1, 75, 91",No Shelter,Bus,,2,1,3,8553,1.2,1.0,0.9,0.4,0.9,0.9,1.4,1.1,3.1,1.4
S10480,53L,S10480_53L,BUTTERMILK HOLLOW RD AT #505,12026,40.354778,-79.913365,"53, 53L, 56",No Shelter,Bus,,3,0,3,8554,1.2,0.4,2.8,0.8,3.4,0.5,4.1,0.5,1.3,0.2
E38770,P17,E38770_P17,MARK DR AT #7843,8829,40.468621,-79.872497,"79, P17",No Shelter,Bus,,3,0,3,8555,1.2,0.2,2.0,0.2,2.4,0.0,4.9,0.0,3.0,0.0
E15980,89,E15980_89,EAST LIBERTY BLVD AT PENN AV,8880,40.457668,-79.917331,"74, 75, 77, 82, 86, 89",No Shelter,Bus,,1,2,3,8556,1.2,2.5,0.1,1.7,0.6,2.1,0.6,2.5,0.0,2.8
X18580,41,X18580_41,VANADIUM DR AT VOLUNTEER FIR,6263,40.374542,-80.092792,41,No Shelter,Bus,,3,0,3,8557,1.2,0.0,2.2,0.0,2.3,0.0,3.1,0.5,3.7,1.3
E06490,69,E06490_69,BEELER ST OPP UNGER LN FS,7673,40.444812,-79.936491,"67, 69",No Shelter,Bus,,1,2,3,8558,1.2,1.6,0.4,1.6,0.1,2.1,1.7,2.5,1.0,3.5
S70406,56,S70406_56,5TH AVE OPP #1681,20904,40.352969,-79.846609,"55, 56, 59, 60, 61C, P7",No Shelter,Bus,,1,2,3,8559,1.2,2.6,0.6,1.3,0.8,1.0,1.7,1.9,0.8,2.0
S70602,54,S70602_54,BAUSMAN ST AT GEORGIA AVE,22482,40.41427,-79.994914,54,No Shelter,Bus,,2,1,3,8560,1.2,0.7,1.1,0.5,2.1,1.5,2.1,1.9,2.8,1.3
E70961,61A,E70961_61A,6TH ST AT MARGARETTA ST,20450,40.404375,-79.866884,"61A, 61B",No Shelter,Bus,,1,2,3,8561,1.2,2.5,1.7,3.1,1.7,1.7,0.6,1.7,1.5,0.5
E01400,71C,E01400_71C,FIFTH AVE AT #2410,2557,40.436766,-79.970267,"54, 71A, 71B, 71C, 71D, 75",No Shelter,Bus,,1,2,3,8562,1.2,1.6,1.3,1.0,1.0,1.8,1.2,2.2,0.8,1.6
W22615,29,W22615_29,STEUBENVILLE PIKE AT W WINDH,3606,40.449287,-80.119114,29,No Shelter,Bus,No,2,1,3,8563,1.2,0.5,1.5,0.7,1.5,0.8,2.4,1.5,,
E19620,61B,E19620_61B,FORBES AVE AT MOULTRIE ST,7114,40.437063,-79.974731,"61A, 61B, 61C, 61D",No Shelter,Bus,,2,1,3,8564,1.2,0.8,2.2,1.7,1.5,1.1,2.0,1.5,1.1,1.1
E34780,74,E34780_74,LEMINGTON AVE OPP PAULSON AV,8445,40.470044,-79.89695,74,No Shelter,Bus,,1,2,3,8565,1.2,1.9,1.2,2.3,0.5,1.2,0.5,1.7,1.1,1.7
E57620,69,E57620_69,WILKINS AVE AT #6647,7640,40.446305,-79.914338,"67, 69, 74",No Shelter,Bus,,3,0,3,8566,1.2,0.2,6.8,0.0,2.7,0.0,5.1,0.0,1.1,0.1
S02660,52L,S02660_52L,8TH AVE AT DICKSON ST,10906,40.408944,-79.905292,"52L, 59, 61C",No Shelter,Bus,,2,1,3,8567,1.2,0.3,1.5,0.3,1.9,0.3,1.6,0.5,1.5,1.2
W11681,38,W11681_38,LINDSAY RD AT GREENTREE RD,5901,40.385989,-80.084117,38,No Shelter,Bus,,1,2,3,8568,1.2,1.8,1.5,2.2,1.6,2.8,2.3,2.6,0.3,1.7
S23670,Y46,S23670_Y46,HWY RT 51 AT ELLIOTT RD FS,20238,40.310206,-79.937633,Y46,No Shelter,Bus,,1,2,3,8569,1.1,2.2,0.7,1.9,0.4,1.4,0.3,1.8,1.0,1.6
E52430,P68,E52430_P68,SOUTH AVE AT MULBERRY ST,7283,40.441551,-79.884438,"68, P68",No Shelter,Bus,,2,1,3,8570,1.1,1.1,2.8,2.1,1.7,1.3,1.4,1.3,3.6,0.6
N24095,2,N24095_2,CRESCENT ST AT SULLIVAN WAY,16484,40.502004,-79.94703,"2, P13",No Shelter,Bus,,2,1,3,8571,1.1,0.4,2.9,0.9,2.7,0.7,2.6,0.8,1.8,0.7
W14280,20,W14280_20,CORAOPOLIS RD AT HWY RT 51,3436,40.491906,-80.111664,20,No Shelter,Bus,,2,1,3,8572,1.1,0.0,1.4,0.2,1.4,0.1,1.3,0.2,2.7,2.1
E70970,67,E70970_67,FIFTH AVE AT ROBINSON ST FS,22609,40.437156,-79.965779,"54, 61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D, 75, 81, 83",No Shelter,Bus,,2,1,3,8573,1.1,0.6,2.5,1.5,2.1,1.2,2.3,1.0,1.3,0.8
E70744,74,E70744_74,TILDEN ST AT #7110,20360,40.464507,-79.894953,74,No Shelter,Bus,,1,2,3,8574,1.1,2.4,1.4,2.1,1.1,1.5,0.9,2.2,1.4,2.4
W21410,29,W21410_29,STEUBEN ST AT ALEXANDER ST,4113,40.441846,-80.03462,"26, 27, 29",No Shelter,Bus,,2,1,3,8575,1.1,1.3,1.4,1.0,1.2,2.2,1.9,1.4,2.5,1.2
E44797,58,E44797_58,PANTHER HOLLOW RD AT PANTHER,17527,40.435068,-79.945279,"58, 65, 93",No Shelter,Bus,,1,2,3,8576,1.1,2.6,1.1,2.2,0.8,1.1,0.9,1.1,1.0,1.3
S70130,Y47,S70130_Y47,LEBANON CHURCH RD AT COMFORT,19879,40.345938,-79.957187,"51, Y47",No Shelter,Bus,,1,2,3,8577,1.0,2.5,0.7,2.2,0.3,0.9,0.6,1.6,0.9,0.4
E17316,P71,E17316_P71,EAST BUSWAY AT WILKINSBURG S,16118,40.446257,-79.88829,"68, 69, 71, 71C, 71D, 79, 86, P12, P16, P67, P68, P69, P7, P71, P76, P78",No Shelter,Busway,,1,2,3,8578,1.0,2.4,0.8,2.0,0.2,2.8,1.3,1.5,0.8,1.0
E02040,69,E02040_69,FIFTH AVE OPP SENECA ST,3148,40.438199,-79.975867,"61A, 61B, 61C, 61D, 67, 69, 71A, 71B, 71C, 71D",No Shelter,Bus,,2,1,3,8579,1.0,0.6,2.7,0.5,2.8,1.4,0.8,0.6,0.8,0.0
E34820,74,E34820_74,LEMINGTON AVE OPP #7249,8425,40.466937,-79.891784,74,No Shelter,Bus,,1,2,3,8580,1.0,1.8,1.3,1.8,1.5,1.3,1.2,2.8,0.9,2.5
X17675,40,X17675_40,SOUTHERN AVE AT MINSINGER ST,6777,40.418665,-80.013532,40,No Shelter,Bus,,1,2,3,8581,1.0,1.0,2.0,5.0,1.5,3.3,0.0,2.0,0.0,0.0
E59450,P71,E59450_P71,WOOD ST AT SOUTH AVE,8286,40.441895,-79.885579,"61A, 71, P71",No Shelter,Bus,,1,2,3,8582,1.0,1.9,0.5,1.6,0.7,2.5,1.0,1.8,0.9,2.0
E70262,79,E70262_79,MT CARMEL RD AT DOLLMAN RD,18592,40.466378,-79.868725,79,No Shelter,Bus,,2,1,3,8583,1.0,0.3,0.7,1.3,0.8,1.1,1.5,1.1,4.2,1.6
W10670,26,W10670_26,JEFFERS ST AT #1330,17235,40.452913,-80.06563,"26, 27",No Shelter,Bus,,1,2,3,8584,1.0,1.7,1.8,1.6,1.8,1.0,1.2,2.1,0.8,1.6
E46700,67,E46700_67,PENN AVE OPP MURTLAND ST,7692,40.45069,-79.906173,"67, 69, 71C",No Shelter,Bus,,1,2,3,8585,1.0,2.6,0.6,2.8,0.5,2.5,0.3,2.2,0.4,1.0
N71303,2,N71303_2,SEAVEY RD AT ELBE DR FS,22395,40.491211,-79.969708,2,No Shelter,Bus,,1,2,3,8586,1.0,2.4,0.7,2.7,0.8,2.0,1.0,2.1,0.6,1.3
S70361,55,S70361_55,BOWMAN AVE OPP JARVIS ST,20588,40.355586,-79.839703,55,No Shelter,Bus,,1,2,3,8587,1.0,2.0,1.0,1.4,2.5,1.9,2.1,2.3,0.6,1.3
S70262,54,S70262_54,BAUSMAN AVE OPP ROMEYN ST,19547,40.414392,-79.991966,54,No Shelter,Bus,,1,2,3,8588,1.0,1.8,2.0,2.9,1.3,1.7,1.2,2.3,1.7,2.2
S70376,55,S70376_55,STATE ST AT MONTOUR TRAIL,20606,40.304997,-79.88342,55,No Shelter,Bus,,2,1,3,8589,1.0,0.4,1.1,0.7,1.6,0.4,3.7,0.9,3.0,0.6
E70297,83,E70297_83,BRYN MAWR RD AT ANDOVER TERR,19493,40.450061,-79.95709,83,No Shelter,Bus,,1,2,3,8590,1.0,2.6,0.9,2.4,1.0,2.1,0.8,2.0,1.0,1.3
E10220,P68,E10220_P68,BRINTON RD AT RIDGE RD,8050,40.41974,-79.858866,"68, P68",No Shelter,Bus,,2,1,3,8591,1.0,0.1,1.2,0.5,1.5,0.4,2.5,1.8,2.3,0.7
N22820,1,N22820_1,FREEPORT RD OPP WILSON AVE,12788,40.540487,-79.809559,"1, P10",No Shelter,Bus,,1,2,3,8592,0.9,2.7,0.4,2.3,0.4,1.8,0.3,2.6,1.1,2.6
E28725,54,E28725_54,HERRON AVE AT RUTHVEN ST,2687,40.459178,-79.965835,54,No Shelter,Bus,,1,2,3,8593,0.9,3.4,0.7,3.2,1.0,2.3,0.7,1.9,1.4,1.4
E01400,71A,E01400_71A,FIFTH AVE AT #2410,2557,40.436766,-79.970267,"54, 71A, 71B, 71C, 71D, 75",No Shelter,Bus,,1,2,3,8594,0.9,1.0,1.2,0.8,1.1,1.6,0.8,2.2,0.9,2.2
E52410,61A,E52410_61A,SOUTH AVE AT MILL ST,7274,40.440739,-79.88145,"61A, 68, P68, P69",No Shelter,Bus,,1,2,3,8595,0.9,2.2,1.0,2.3,1.6,1.5,1.6,1.3,2.2,1.1
S27410,61C,S27410_61C,KENNYWOOD BLVD AT GLENCAIRN,10978,40.389215,-79.868199,"61C, P7",No Shelter,Bus,,1,2,3,8596,0.9,2.8,0.5,2.5,1.5,1.3,0.6,1.7,0.2,1.2
E59670,61A,E59670_61A,WOODSTOCK AVE AT WOODSTOCK T,7165,40.414813,-79.874353,"59, 61A",No Shelter,Bus,,1,2,3,8597,0.9,2.3,0.7,1.6,0.9,2.7,0.8,1.5,1.3,1.6
S70438,44,S70438_44,CUSTER AVE OPP BICKAR ST,21566,40.394258,-79.970843,44,No Shelter,Bus,,1,2,3,8598,0.9,2.5,0.8,2.9,0.9,2.8,0.9,1.4,1.1,1.9
E53700,P78,E53700_P78,SWISSVALE AVE AT HILL AVE,7710,40.44356,-79.876334,"79, P78",No Shelter,Bus,,1,2,3,8599,0.9,2.4,0.5,0.6,0.8,2.6,0.6,2.1,1.0,2.8
S23720,51,S23720_51,HWY RT 51 AT GLEN ELM DR,9588,40.356693,-79.980546,"51, Y1, Y46",No Shelter,Bus,,0,3,3,8600,0.9,5.3,1.0,3.4,0.3,2.9,0.3,3.3,0.0,1.6
W70092,20,W70092_20,FOREST GROVE RD AT #1764,3503,40.476134,-80.100496,20,No Shelter,Bus,,1,2,3,8601,0.9,2.9,1.2,2.4,1.6,2.3,1.5,2.4,1.2,1.5
N36550,2,N36550_2,MT ROYAL BLVD AT GLENSHAW AV,2441,40.52282,-79.960111,"2, P13",No Shelter,Bus,,1,2,3,8602,0.9,1.5,1.8,2.3,1.3,2.4,1.0,1.6,1.3,1.5
N36460,2,N36460_2,MT ROYAL BLVD OPP CAMPBELL P,2444,40.526572,-79.963393,"2, P13",No Shelter,Bus,,1,2,3,8603,0.9,2.7,1.2,2.3,1.1,1.7,1.1,1.7,0.9,2.4
N24140,2,N24140_2,GRANT AVE OPP VILSACK ST,2428,40.504958,-79.949666,"2, P13",No Shelter,Bus,,1,2,3,8604,0.9,2.5,1.2,3.2,1.2,1.8,1.1,2.3,2.2,1.4
E57490,74,E57490_74,WILKINS AVE AT BEECHWOOD BLV,7684,40.444153,-79.917915,"67, 69, 74",No Shelter,Bus,,1,2,3,8605,0.9,2.3,1.3,2.3,1.0,2.4,1.3,2.2,0.3,1.8
E57680,67,E57680_67,WILKINS AVE AT WOODLAND RD,7644,40.443979,-79.92203,"67, 69, 74",No Shelter,Bus,,1,2,3,8606,0.9,1.9,1.3,3.0,1.0,3.1,1.3,1.9,0.8,1.8
N36220,2,N36220_2,MT ROYAL BLVD AT SHAW PL,2446,40.529427,-79.96548,"2, P13",No Shelter,Bus,,1,2,3,8607,0.9,1.9,0.6,1.8,0.7,1.2,1.3,1.8,1.4,1.7
E17306,P69,E17306_P69,EAST BUSWAY AT HERRON STATIO,8163,40.459333,-79.966598,"P1, P17, P2, P68, P71",PAAC,Busway,,1,2,3,8608,0.9,2.8,1.0,1.5,,,,,,
E01400,71D,E01400_71D,FIFTH AVE AT #2410,2557,40.436766,-79.970267,"54, 71A, 71B, 71C, 71D, 75",No Shelter,Bus,,1,2,3,8609,0.9,0.9,1.4,1.2,0.5,2.0,0.6,1.9,0.5,1.6
E59690,59,E59690_59,WOODSTOCK AVE AT #2690,17313,40.414175,-79.87277,"59, 61A",No Shelter,Bus,,1,2,3,8610,0.9,1.3,1.4,2.5,1.7,1.9,0.8,0.6,1.0,1.2
E70766,P7,E70766_P7,4TH AVE AT ANTISBURY ST,20428,40.412745,-79.879407,"59, 71, P7",No Shelter,Bus,,1,2,3,8611,0.9,1.7,0.8,2.1,0.9,2.7,1.3,2.9,1.7,1.4
E15780,81,E15780_81,CRAWFORD ST AT BEDFORD AVE,8738,40.443944,-79.988006,81,No Shelter,Bus,No,1,2,3,8612,0.9,1.7,1.5,1.8,,,,,,
E15470,59,E15470_59,COREY AVE AT 5TH ST,7554,40.407596,-79.866936,59,No Shelter,Bus,,2,1,3,8613,0.9,2.1,1.9,1.7,2.0,1.1,2.7,0.7,0.9,1.3
S24280,51,S24280_51,HWY RT 51 OPP BEALL DR,9589,40.355539,-79.979745,"51, Y46",No Shelter,Bus,,1,2,3,8614,0.9,0.8,0.8,2.6,0.7,2.0,1.2,2.6,0.9,1.3
S49470,56,S49470_56,W 5TH AVE OPP RAMP #1,10815,40.349974,-79.872018,"55, 56, 59",No Shelter,Bus,,1,2,3,8615,0.9,2.7,0.7,2.8,0.8,1.8,0.6,1.6,0.9,1.6
E19740,61C,E19740_61C,FORBES AVE AT SCHENLEY DR,15659,40.43791,-79.933397,"61A, 61B, 61C, 61D",No Shelter,Bus,,0,3,3,8616,0.8,3.4,0.5,3.3,0.2,2.7,0.3,3.0,0.4,1.8
S70408,52L,S70408_52L,CYPRESS ST AT OAK ST,20708,40.394084,-79.887508,52L,No Shelter,Bus,,3,0,3,8617,0.8,0.0,1.7,0.0,2.2,0.0,4.4,0.0,4.2,0.0
S32150,59,S32150_59,MAPLE ST AT ELIZA ST,11949,40.396186,-79.881012,59,No Shelter,Bus,,1,2,3,8618,0.8,1.4,2.4,5.8,0.7,1.1,0.5,1.7,0.5,1.4
E38060,68,E38060_68,MAIN ST AT MAPLE ST,7526,40.397935,-79.841051,"68, P68",No Shelter,Bus,,1,2,3,8619,0.8,1.6,1.2,1.4,0.9,1.8,,,,
N18010,12,N18010_12,EAST ST AT ROYAL ST,222,40.465906,-79.999755,12,No Shelter,Bus,,1,2,3,8620,0.8,1.0,0.8,2.0,0.8,2.4,1.2,1.7,1.5,1.7
S70337,55,S70337_55,MONONGAHELA AVE AT 2ND ST,20553,40.332428,-79.891807,55,No Shelter,Bus,,1,2,3,8621,0.8,1.6,1.3,2.0,1.1,2.1,1.9,1.4,1.5,1.3
S70380,55,S70380_55,ST CLAIR AVE AT 8TH ST,20639,40.293988,-79.890996,55,No Shelter,Bus,,1,2,3,8622,0.8,3.2,0.6,1.6,0.7,1.2,0.8,1.4,0.2,0.6
N36480,2,N36480_2,MT ROYAL BLVD OPP DEHAVEN AV,2460,40.551048,-79.971357,"2, P13",No Shelter,Bus,,1,2,3,8623,0.8,1.7,1.3,2.0,0.9,1.6,1.2,2.0,0.4,1.7
E09540,68,E09540_68,BRADDOCK HILLS SHPG CTR AT P,12565,40.414149,-79.853082,"59, 61A, 61B, 68, P68",No Shelter,Bus,,1,2,3,8624,0.8,1.7,1.1,2.2,1.8,2.0,,,,
N10420,16,N10420_16,BRIGHTON RD AT HIGHWOOD CEME,1604,40.470841,-80.025755,16,Lamar,Bus,No,1,2,3,8625,0.8,1.5,,,,,,,,
E42220,P71,E42220_P71,NOBLE ST AT ROSLYN ST,19411,40.42022,-79.884785,"59, 61A, P71",No Shelter,Bus,,1,2,3,8626,0.8,1.9,0.2,2.0,0.7,2.0,0.3,2.0,0.8,1.5
N15020,6,N15020_6,CHESTNUT ST AT SUISMON ST,2826,40.456286,-79.995052,"6, 7",No Shelter,Bus,,2,1,3,8627,0.8,0.1,1.7,2.1,2.1,0.1,1.9,0.2,1.4,0.0
X00580,36,X00580_36,BANKSVILLE RD AT FAMILY LINK,4658,40.405567,-80.037432,36,City of Pittsburgh,Bus,,0,3,3,8628,0.8,2.3,1.1,4.3,0.2,3.4,0.2,2.5,0.2,1.7
S48780,59,S48780_59,WHITAKER WAY AT MARIGOLD ST,17660,40.402576,-79.889392,"52L, 59",No Shelter,Bus,,0,3,3,8629,0.7,3.9,0.3,3.5,0.1,2.1,0.7,2.0,0.5,3.3
E59690,61A,E59690_61A,WOODSTOCK AVE AT #2690,17313,40.414175,-79.87277,"59, 61A",No Shelter,Bus,,1,2,3,8630,0.7,3.3,0.8,2.5,0.6,2.3,0.5,1.6,0.3,1.2
N12420,P13,N12420_P13,BUTLER ST AT HIGH ST,3367,40.497894,-79.943972,"2, P13",No Shelter,Bus,,3,0,3,8631,0.7,0.8,2.7,0.5,1.1,0.2,2.4,0.5,6.3,0.2
E46160,69,E46160_69,PENN AVE AT LEXINGTON ST,7695,40.448553,-79.89983,"67, 69, 71C",No Shelter,Bus,,1,2,3,8632,0.7,2.5,1.0,3.3,0.5,1.7,0.6,2.4,0.9,1.0
N11980,2,N11980_2,BROWNS LN AT CORBETT CT,291,40.545706,-80.019988,"12, 2",No Shelter,Bus,,2,1,3,8633,0.7,0.7,2.7,1.7,2.3,1.0,2.0,1.1,1.5,0.7
E21080,77,E21080_77,FRANKSTOWN RD AT HIGHLAND RD,14517,40.467081,-79.836311,77,No Shelter,Bus,,1,2,3,8634,0.7,2.1,0.4,1.7,0.8,1.6,0.7,2.2,0.0,2.4
S49510,56,S49510_56,W 5TH AVE OPP WINDSOR ST,10943,40.348349,-79.877851,"55, 56, 59",No Shelter,Bus,,1,2,3,8635,0.7,1.7,0.7,1.7,0.9,2.0,1.4,2.1,1.8,2.2
W23001,29,W23001_29,STEUBENVILLE PIKE AT MCKEES,4370,40.449409,-80.119203,29,No Shelter,Bus,,1,2,3,8636,0.7,1.8,0.4,1.5,1.1,1.8,1.5,2.3,1.0,0.9
S70233,Y49,S70233_Y49,PROSPECT RD AT CAPAREL TOWNH,20249,40.358773,-79.958909,Y49,No Shelter,Bus,,0,3,3,8637,0.7,3.7,0.2,3.3,0.2,2.1,0.3,2.0,0.7,2.6
E48480,74,E48480_74,REYNOLDS ST AT HOMEWOOD AVE,18985,40.446438,-79.903605,74,No Shelter,Bus,,1,2,3,8638,0.7,1.5,0.6,1.6,0.4,2.1,0.6,1.7,0.8,3.7
S40640,59,S40640_59,RICHLAND AVE OPP 6TH ST,10939,40.350462,-79.895379,"56, 59",No Shelter,Bus,,1,2,3,8639,0.7,2.6,0.7,1.9,0.8,1.2,1.2,1.4,0.9,1.8
S24280,Y46,S24280_Y46,HWY RT 51 OPP BEALL DR,9589,40.355539,-79.979745,"51, Y46",No Shelter,Bus,,1,2,3,8640,0.7,1.7,0.6,2.5,0.7,2.0,0.8,2.6,1.1,3.6
E10970,52L,E10970_52L,BROWNS HILL RD OPP PARKVIEW,19376,40.413878,-79.923117,"52L, 53L, 57, 61C, 61D, 64",No Shelter,Bus,,1,2,3,8641,0.7,1.9,1.2,2.2,1.1,1.5,0.9,1.5,0.6,1.8
N45010,1,N45010_1,PITTSBURGH ST OPP PILLOW AVE,12790,40.540981,-79.804079,"1, P10",No Shelter,Bus,,1,2,3,8642,0.7,2.1,0.6,2.7,0.4,2.3,0.4,1.9,0.7,2.3
E70944,69,E70944_69,ELECTRIC AVE AT #1208,22262,40.406575,-79.84103,"69, P69",No Shelter,Bus,,1,2,3,8643,0.6,2.1,0.2,1.2,1.2,1.1,1.2,2.6,0.3,1.0
