geo_id_tract,numsales,year,numparcels,parcels-sales
42003413500,66,2016,1588,24.1
42003414101,56,2016,1923,34.3
42003414102,92,2016,2299,25.0
42003414200,72,2016,2109,29.3
42003415001,63,2016,1513,24.0
42003415002,27,2016,951,35.2
42003416000,13,2016,592,45.5
42003417100,26,2016,871,33.5
42003417200,10,2016,415,41.5
42003418000,28,2016,777,27.8
42003419000,48,2016,1121,23.4
42003420000,21,2016,492,23.4
42003421100,82,2016,1512,18.4
42003421200,62,2016,1687,27.2
42003422000,82,2016,1908,23.3
42003423000,39,2016,857,22.0
42003424000,29,2016,1025,35.3
42003425000,52,2016,1226,23.6
42003426300,102,2016,2458,24.1
42003426400,75,2016,1783,23.8
42003426700,29,2016,841,29.0
42003426800,60,2016,2095,34.9
42003427000,40,2016,1266,31.7
42003427100,66,2016,2238,33.9
42003427200,61,2016,1885,30.9
42003428100,24,2016,510,21.3
42003428200,28,2016,920,32.9
42003429100,54,2016,867,16.1
42003429201,52,2016,1347,25.9
42003429202,58,2016,1529,26.4
42003429300,117,2016,2061,17.6
42003429400,70,2016,1794,25.6
42003429500,29,2016,862,29.7
42003429600,54,2016,1124,20.8
42003429700,49,2016,1026,20.9
42003430100,39,2016,775,19.9
42003430200,69,2016,1554,22.5
42003431100,37,2016,805,21.8
42003431400,28,2016,562,20.1
42003431500,40,2016,678,17.0
42003432300,35,2016,558,15.9
42003432400,39,2016,752,19.3
42003434000,32,2016,650,20.3
42003435000,30,2016,799,26.6
42003437000,170,2016,2117,12.5
42003439000,24,2016,552,23.0
42003445500,93,2016,1126,12.1
42003446000,32,2016,621,19.4
42003447000,22,2016,589,26.8
42003448000,18,2016,490,27.2
42003449000,26,2016,900,34.6
42003450700,43,2016,1090,25.3
42003450800,33,2016,877,26.6
42003451101,55,2016,1194,21.7
42003451102,50,2016,1277,25.5
42003451104,112,2016,1343,12.0
42003451105,87,2016,988,11.4
42003451300,133,2016,2821,21.2
42003452000,108,2016,2196,20.3
42003453003,17,2016,627,36.9
42003453004,105,2016,1890,18.0
42003455000,14,2016,578,41.3
42003456001,56,2016,1488,26.6
42003456003,202,2016,2776,13.7
42003456004,66,2016,1379,20.9
42003457100,19,2016,459,24.2
42003457200,52,2016,1338,25.7
42003458000,175,2016,2962,16.9
42003459101,20,2016,618,30.9
42003459102,76,2016,2016,26.5
42003459201,59,2016,1628,27.6
42003460001,68,2016,1723,25.3
42003460002,45,2016,1359,30.2
42003461000,12,2016,373,31.1
42003462100,43,2016,1015,23.6
42003462600,65,2016,1428,22.0
42003463900,42,2016,990,23.6
42003464300,38,2016,1155,30.4
42003464400,26,2016,946,36.4
42003465600,33,2016,629,19.1
42003465800,38,2016,1175,30.9
42003468700,26,2016,658,25.3
42003468800,57,2016,968,17.0
42003468900,42,2016,1104,26.3
42003469000,61,2016,1925,31.6
42003470300,46,2016,1312,28.5
42003470400,59,2016,1290,21.9
42003470501,16,2016,408,25.5
42003470502,36,2016,1037,28.8
42003470600,45,2016,954,21.2
42003471000,21,2016,520,24.8
42003472100,50,2016,768,15.4
42003472200,33,2016,715,21.7
42003472300,29,2016,627,21.6
42003472400,46,2016,742,16.1
42003473100,79,2016,1491,18.9
42003473200,22,2016,763,34.7
42003473300,85,2016,1955,23.0
42003473401,44,2016,1037,23.6
42003473402,52,2016,1094,21.0
42003473500,65,2016,1269,19.5
42003473601,80,2016,1329,16.6
42003473602,57,2016,1502,26.4
42003474101,46,2016,1375,29.9
42003474102,48,2016,1339,27.9
42003474201,24,2016,845,35.2
42003474202,61,2016,1619,26.5
42003474203,55,2016,1664,30.3
42003475101,60,2016,1347,22.5
42003475102,25,2016,677,27.1
42003475200,66,2016,1958,29.7
42003475301,50,2016,1518,30.4
42003475303,54,2016,1549,28.7
42003475304,40,2016,1599,40.0
42003475401,92,2016,1465,15.9
42003475402,38,2016,1084,28.5
42003476100,42,2016,1321,31.5
42003476200,50,2016,1280,25.6
42003477100,76,2016,1679,22.1
42003477200,62,2016,1621,26.1
42003477300,79,2016,1853,23.5
42003478100,67,2016,1358,20.3
42003478200,92,2016,2044,22.2
42003479000,45,2016,893,19.8
42003480101,38,2016,1120,29.5
42003480102,45,2016,1241,27.6
42003480200,48,2016,1338,27.9
42003480300,53,2016,1395,26.3
42003480400,58,2016,2071,35.7
42003481000,39,2016,1135,29.1
42003482500,32,2016,840,26.3
42003483800,32,2016,943,29.5
42003484300,34,2016,1291,38.0
42003484500,82,2016,2106,25.7
42003484600,32,2016,794,24.8
42003485000,18,2016,533,29.6
42003486700,7,2016,626,89.4
42003486800,14,2016,722,51.6
42003486900,15,2016,686,45.7
42003487000,12,2016,596,49.7
42003488100,21,2016,978,46.6
42003488200,36,2016,1237,34.4
42003488300,21,2016,804,38.3
42003488400,49,2016,1682,34.3
42003488500,30,2016,1050,35.0
42003488600,74,2016,1932,26.1
42003489001,55,2016,1567,28.5
42003489002,61,2016,1383,22.7
42003490002,70,2016,1622,23.2
42003490003,59,2016,1326,22.5
42003490004,96,2016,1711,17.8
42003491101,115,2016,2282,19.8
42003491200,28,2016,698,24.9
42003492700,26,2016,938,36.1
42003492800,19,2016,1138,59.9
42003492900,40,2016,1195,29.9
42003494000,15,2016,513,34.2
42003495000,30,2016,1124,37.5
42003496101,37,2016,1262,34.1
42003496102,53,2016,1780,33.6
42003496200,62,2016,2132,34.4
42003497000,6,2016,424,70.7
42003498000,28,2016,1077,38.5
42003499300,26,2016,709,27.3
42003499400,30,2016,1024,34.1
42003500300,51,2016,1655,32.5
42003501000,16,2016,534,33.4
42003503002,81,2016,2361,29.1
42003504100,55,2016,1808,32.9
42003507000,28,2016,816,29.1
42003508000,15,2016,605,40.3
42003509400,64,2016,1445,22.6
42003510000,22,2016,514,23.4
42003512000,24,2016,824,34.3
42003512800,13,2016,614,47.2
42003512900,12,2016,557,46.4
42003513800,8,2016,685,85.6
42003514000,8,2016,510,63.8
42003515100,46,2016,929,20.2
42003515200,33,2016,618,18.7
42003515300,27,2016,584,21.6
42003515401,57,2016,859,15.1
42003516100,22,2016,556,25.3
42003516200,35,2016,609,17.4
42003517000,24,2016,642,26.8
42003518001,65,2016,1449,22.3
42003519000,82,2016,1474,18.0
42003520001,46,2016,1251,27.2
42003520002,52,2016,1237,23.8
42003521100,60,2016,1862,31.0
42003521200,68,2016,1302,19.1
42003521301,33,2016,1012,30.7
42003521302,41,2016,1117,27.2
42003521401,44,2016,945,21.5
42003521402,48,2016,1562,32.5
42003521500,45,2016,1542,34.3
42003522000,36,2016,1020,28.3
42003523100,42,2016,1871,44.5
42003523200,56,2016,1657,29.6
42003523300,65,2016,1694,26.1
42003523400,106,2016,2017,19.0
42003523501,67,2016,1885,28.1
42003523502,20,2016,639,32.0
42003523600,70,2016,1893,27.0
42003523701,69,2016,1728,25.0
42003523702,53,2016,1821,34.4
42003523800,92,2016,2002,21.8
42003524000,28,2016,795,28.4
42003525100,33,2016,826,25.0
42003525200,39,2016,579,14.8
42003525300,30,2016,744,24.8
42003526101,83,2016,2441,29.4
42003526102,24,2016,773,32.2
42003526201,43,2016,1403,32.6
42003526202,64,2016,1655,25.9
42003526301,43,2016,1517,35.3
42003526302,56,2016,1461,26.1
42003550900,13,2016,632,48.6
42003551200,31,2016,1080,34.8
42003551300,25,2016,1111,44.4
42003551900,4,2016,265,66.3
42003552000,34,2016,1040,30.6
42003552100,3,2016,170,56.7
42003552200,8,2016,464,58.0
42003552300,23,2016,1056,45.9
42003552400,50,2016,1292,25.8
42003560400,7,2016,181,25.9
42003560500,35,2016,603,17.2
42003560600,6,2016,248,41.3
42003561000,16,2016,480,30.0
42003561100,5,2016,403,80.6
42003561200,9,2016,389,43.2
42003561400,41,2016,1382,33.7
42003561500,24,2016,959,40.0
42003561600,14,2016,756,54.0
42003561700,7,2016,296,42.3
42003561900,12,2016,791,65.9
42003562000,6,2016,164,27.3
42003562300,35,2016,1106,31.6
42003562400,26,2016,1257,48.3
42003562500,35,2016,1067,30.5
42003562600,32,2016,1057,33.0
42003562700,5,2016,98,19.6
42003562800,21,2016,501,23.9
42003562900,27,2016,849,31.4
42003563000,32,2016,935,29.2
42003563100,57,2016,1413,24.8
42003563200,35,2016,670,19.1
42003563300,23,2016,548,23.8
42003563800,62,2016,1332,21.5
42003563900,69,2016,1661,24.1
42003564000,114,2016,1982,17.4
42003564100,15,2016,371,24.7
42003564200,14,2016,817,58.4
42003564400,79,2016,2369,30.0
42003564500,28,2016,1205,43.0
42003980500,0,2016,13,
42003981800,0,2016,17,
42007604800,0,2016,,
42125746100,0,2016,,
42125746302,1,2016,,0.0
42125771100,0,2016,,
42125771200,0,2016,,
42129802101,0,2016,,
42003010300,5,2017,234,46.8
42003020100,1,2017,3,3.0
42003020300,1,2017,53,53.0
42003030500,16,2017,397,24.8
42003040200,9,2017,357,39.7
42003040400,1,2017,21,21.0
42003040500,3,2017,320,106.7
42003040600,2,2017,244,122.0
42003040900,24,2017,808,33.7
42003050100,16,2017,531,33.2
42003050600,21,2017,814,38.8
42003050900,4,2017,90,22.5
42003051000,0,2017,84,
42003060300,58,2017,813,14.0
42003060500,19,2017,432,22.7
42003070300,12,2017,383,31.9
42003070500,11,2017,385,35.0
42003070600,8,2017,208,26.0
42003070800,17,2017,223,13.1
42003070900,17,2017,486,28.6
42003080200,28,2017,661,23.6
42003080400,11,2017,308,28.0
42003080600,13,2017,384,29.5
42003080700,8,2017,149,18.6
42003080900,17,2017,395,23.2
42003090100,49,2017,804,16.4
42003090200,41,2017,988,24.1
42003090300,23,2017,582,25.3
42003100500,24,2017,819,34.1
42003101100,74,2017,1030,13.9
42003101400,52,2017,1249,24.0
42003101600,5,2017,182,36.4
42003101700,30,2017,638,21.3
42003101800,34,2017,1212,35.6
42003110200,36,2017,928,25.8
42003110600,30,2017,880,29.3
42003111300,30,2017,478,15.9
42003111400,14,2017,360,25.7
42003111500,8,2017,294,36.8
42003120300,11,2017,640,58.2
42003120400,5,2017,257,51.4
42003120700,5,2017,243,48.6
42003120800,2,2017,238,119.0
42003130100,8,2017,616,77.0
42003130200,5,2017,520,104.0
42003130300,7,2017,373,53.3
42003130400,7,2017,348,49.7
42003130600,12,2017,939,78.3
42003140100,21,2017,855,40.7
42003140200,18,2017,427,23.7
42003140300,27,2017,942,34.9
42003140400,23,2017,876,38.1
42003140500,18,2017,450,25.0
42003140600,29,2017,1048,36.1
42003140800,44,2017,1165,26.5
42003141000,13,2017,349,26.8
42003141100,13,2017,606,46.6
42003141300,30,2017,865,28.8
42003141400,68,2017,1561,23.0
42003151600,30,2017,1022,34.1
42003151700,83,2017,1936,23.3
42003160800,33,2017,1191,36.1
42003160900,28,2017,638,22.8
42003170200,85,2017,1408,16.6
42003170600,24,2017,782,32.6
42003180300,41,2017,954,23.3
42003180700,32,2017,820,25.6
42003190300,28,2017,672,24.0
42003191100,36,2017,981,27.3
42003191400,44,2017,991,22.5
42003191500,38,2017,811,21.3
42003191600,40,2017,1685,42.1
42003191700,77,2017,1428,18.5
42003191800,97,2017,2160,22.3
42003191900,35,2017,858,24.5
42003192000,57,2017,1418,24.9
42003202200,29,2017,895,30.9
42003202300,42,2017,1200,28.6
42003210700,26,2017,757,29.1
42003220600,21,2017,514,24.5
42003240600,29,2017,954,32.9
42003241200,10,2017,415,41.5
42003250300,21,2017,508,24.2
42003250700,9,2017,254,28.2
42003250900,13,2017,419,32.2
42003260200,47,2017,855,18.2
42003260700,28,2017,632,22.6
42003260900,1,2017,26,26.0
42003261200,21,2017,470,22.4
42003261400,28,2017,903,32.3
42003261500,23,2017,567,24.7
42003262000,35,2017,912,26.1
42003270100,52,2017,955,18.4
42003270300,26,2017,632,24.3
42003270400,11,2017,456,41.5
42003270800,58,2017,1107,19.1
42003271500,49,2017,1370,28.0
42003281400,32,2017,728,22.8
42003281500,25,2017,629,25.2
42003290100,32,2017,798,24.9
42003290200,47,2017,1408,30.0
42003290400,62,2017,1510,24.4
42003300100,53,2017,1350,25.5
42003310200,44,2017,1476,33.5
42003310300,7,2017,422,60.3
42003320400,27,2017,819,30.3
42003320600,46,2017,974,21.2
42003320700,22,2017,729,33.1
42003401100,83,2017,1831,22.1
42003401200,34,2017,1054,31.0
42003401300,50,2017,1175,23.5
42003402000,35,2017,1209,34.5
42003403500,47,2017,1474,31.4
42003404000,22,2017,644,29.3
42003405000,15,2017,457,30.5
42003406000,19,2017,878,46.2
42003407001,52,2017,1822,35.0
42003407002,91,2017,2532,27.8
42003408001,56,2017,1811,32.3
42003408002,91,2017,2171,23.9
42003409000,301,2017,4219,14.0
42003410000,15,2017,487,32.5
42003411000,148,2017,2808,19.0
42003412001,115,2017,2917,25.4
42003412002,90,2017,1841,20.5
42003413100,78,2017,1828,23.4
42003413201,51,2017,1281,25.1
42003413202,30,2017,950,31.7
42003413300,53,2017,1721,32.5
42003413400,55,2017,1600,29.1
42003413500,60,2017,1588,26.5
42003414101,87,2017,1923,22.1
42003414102,71,2017,2299,32.4
42003414200,77,2017,2109,27.4
42003415001,60,2017,1513,25.2
42003415002,17,2017,951,55.9
42003416000,20,2017,592,29.6
42003417100,37,2017,871,23.5
42003417200,13,2017,415,31.9
42003418000,22,2017,777,35.3
42003419000,37,2017,1121,30.3
42003420000,12,2017,492,41.0
42003421100,80,2017,1512,18.9
42003421200,54,2017,1687,31.2
42003422000,70,2017,1908,27.3
42003423000,40,2017,857,21.4
42003424000,54,2017,1025,19.0
42003425000,55,2017,1226,22.3
42003426300,99,2017,2458,24.8
42003426400,66,2017,1783,27.0
42003426700,31,2017,841,27.1
42003426800,72,2017,2095,29.1
42003427000,41,2017,1266,30.9
42003427100,86,2017,2238,26.0
42003427200,73,2017,1885,25.8
42003428100,17,2017,510,30.0
42003428200,31,2017,920,29.7
42003429100,30,2017,867,28.9
42003429201,54,2017,1347,24.9
42003429202,77,2017,1529,19.9
42003429300,65,2017,2061,31.7
42003429400,81,2017,1794,22.1
42003429500,40,2017,862,21.6
42003429600,61,2017,1124,18.4
42003429700,47,2017,1026,21.8
42003430100,24,2017,775,32.3
42003430200,54,2017,1554,28.8
42003431100,32,2017,805,25.2
42003431400,32,2017,562,17.6
42003431500,28,2017,678,24.2
42003432300,34,2017,558,16.4
42003432400,33,2017,752,22.8
42003434000,28,2017,650,23.2
42003435000,34,2017,799,23.5
42003437000,149,2017,2117,14.2
42003439000,21,2017,552,26.3
42003445500,59,2017,1126,19.1
42003446000,35,2017,621,17.7
42003447000,30,2017,589,19.6
42003448000,21,2017,490,23.3
42003449000,27,2017,900,33.3
42003450700,47,2017,1090,23.2
42003450800,33,2017,877,26.6
42003451101,50,2017,1194,23.9
42003451102,43,2017,1277,29.7
42003451104,76,2017,1343,17.7
42003451105,67,2017,988,14.7
42003451300,138,2017,2821,20.4
42003452000,111,2017,2196,19.8
42003453003,14,2017,627,44.8
42003453004,89,2017,1890,21.2
42003455000,17,2017,578,34.0
42003456001,80,2017,1488,18.6
42003456003,147,2017,2776,18.9
42003456004,56,2017,1379,24.6
42003457100,18,2017,459,25.5
42003457200,40,2017,1338,33.5
42003458000,158,2017,2962,18.7
42003459101,13,2017,618,47.5
42003459102,72,2017,2016,28.0
42003459201,101,2017,1628,16.1
42003460001,48,2017,1723,35.9
42003460002,40,2017,1359,34.0
42003461000,11,2017,373,33.9
42003462100,30,2017,1015,33.8
42003462600,61,2017,1428,23.4
42003463900,26,2017,990,38.1
42003464300,40,2017,1155,28.9
42003464400,32,2017,946,29.6
42003465600,27,2017,629,23.3
42003465800,51,2017,1175,23.0
42003468700,22,2017,658,29.9
42003468800,40,2017,968,24.2
42003468900,47,2017,1104,23.5
42003469000,65,2017,1925,29.6
42003470300,51,2017,1312,25.7
42003470400,55,2017,1290,23.5
42003470501,16,2017,408,25.5
42003470502,29,2017,1037,35.8
42003470600,25,2017,954,38.2
42003471000,16,2017,520,32.5
42003472100,37,2017,768,20.8
42003472200,37,2017,715,19.3
42003472300,34,2017,627,18.4
42003472400,39,2017,742,19.0
42003473100,55,2017,1491,27.1
42003473200,33,2017,763,23.1
42003473300,102,2017,1955,19.2
42003473401,36,2017,1037,28.8
42003473402,56,2017,1094,19.5
42003473500,43,2017,1269,29.5
42003473601,56,2017,1329,23.7
42003473602,58,2017,1502,25.9
42003474101,43,2017,1375,32.0
42003474102,58,2017,1339,23.1
42003474201,38,2017,845,22.2
42003474202,58,2017,1619,27.9
42003474203,70,2017,1664,23.8
42003475101,54,2017,1347,24.9
42003475102,21,2017,677,32.2
42003475200,69,2017,1958,28.4
42003475301,53,2017,1518,28.6
42003475303,52,2017,1549,29.8
42003475304,52,2017,1599,30.8
42003475401,49,2017,1465,29.9
42003475402,35,2017,1084,31.0
42003476100,48,2017,1321,27.5
42003476200,58,2017,1280,22.1
42003477100,66,2017,1679,25.4
42003477200,69,2017,1621,23.5
42003477300,69,2017,1853,26.9
42003478100,60,2017,1358,22.6
42003478200,85,2017,2044,24.0
42003479000,30,2017,893,29.8
42003480101,47,2017,1120,23.8
42003480102,49,2017,1241,25.3
42003480200,48,2017,1338,27.9
42003480300,43,2017,1395,32.4
42003480400,66,2017,2071,31.4
42003481000,47,2017,1135,24.1
42003482500,22,2017,840,38.2
42003483800,26,2017,943,36.3
42003484300,57,2017,1291,22.6
42003484500,75,2017,2106,28.1
42003484600,36,2017,794,22.1
42003485000,15,2017,533,35.5
42003486700,19,2017,626,32.9
42003486800,19,2017,722,38.0
42003486900,20,2017,686,34.3
42003487000,13,2017,596,45.8
42003488100,41,2017,978,23.9
42003488200,46,2017,1237,26.9
42003488300,19,2017,804,42.3
42003488400,66,2017,1682,25.5
42003488500,38,2017,1050,27.6
42003488600,68,2017,1932,28.4
42003489001,70,2017,1567,22.4
42003489002,47,2017,1383,29.4
42003490002,47,2017,1622,34.5
42003490003,36,2017,1326,36.8
42003490004,81,2017,1711,21.1
42003491101,111,2017,2282,20.6
42003491200,18,2017,698,38.8
42003492700,26,2017,938,36.1
42003492800,39,2017,1138,29.2
42003492900,40,2017,1195,29.9
42003494000,18,2017,513,28.5
42003495000,32,2017,1124,35.1
42003496101,39,2017,1262,32.4
42003496102,43,2017,1780,41.4
42003496200,77,2017,2132,27.7
42003497000,11,2017,424,38.5
42003498000,34,2017,1077,31.7
42003499300,24,2017,709,29.5
42003499400,39,2017,1024,26.3
42003500300,51,2017,1655,32.5
42003501000,15,2017,534,35.6
42003503002,69,2017,2361,34.2
42003504100,60,2017,1808,30.1
42003507000,25,2017,816,32.6
42003508000,21,2017,605,28.8
42003509400,60,2017,1445,24.1
42003510000,27,2017,514,19.0
42003512000,32,2017,824,25.8
42003512800,11,2017,614,55.8
42003512900,12,2017,557,46.4
42003513800,7,2017,685,97.9
42003514000,10,2017,510,51.0
42003515100,46,2017,929,20.2
42003515200,30,2017,618,20.6
42003515300,28,2017,584,20.9
42003515401,45,2017,859,19.1
42003516100,27,2017,556,20.6
42003516200,27,2017,609,22.6
42003517000,30,2017,642,21.4
42003518001,74,2017,1449,19.6
42003519000,79,2017,1474,18.7
42003520001,47,2017,1251,26.6
42003520002,52,2017,1237,23.8
42003521100,66,2017,1862,28.2
42003521200,55,2017,1302,23.7
42003521301,47,2017,1012,21.5
42003521302,40,2017,1117,27.9
42003521401,31,2017,945,30.5
42003521402,64,2017,1562,24.4
42003521500,50,2017,1542,30.8
42003522000,38,2017,1020,26.8
42003523100,57,2017,1871,32.8
42003523200,60,2017,1657,27.6
42003523300,82,2017,1694,20.7
42003523400,101,2017,2017,20.0
42003523501,84,2017,1885,22.4
42003523502,29,2017,639,22.0
42003523600,77,2017,1893,24.6
42003523701,55,2017,1728,31.4
42003523702,57,2017,1821,31.9
42003523800,93,2017,2002,21.5
42003524000,25,2017,795,31.8
42003525100,40,2017,826,20.7
42003525200,46,2017,579,12.6
42003525300,29,2017,744,25.7
42003526101,105,2017,2441,23.2
42003526102,23,2017,773,33.6
42003526201,51,2017,1403,27.5
42003526202,54,2017,1655,30.6
42003526301,47,2017,1517,32.3
42003526302,46,2017,1461,31.8
42003550900,9,2017,632,70.2
42003551200,40,2017,1080,27.0
42003551300,28,2017,1111,39.7
42003551900,2,2017,265,132.5
42003552000,35,2017,1040,29.7
42003552100,1,2017,170,170.0
42003552200,12,2017,464,38.7
42003552300,31,2017,1056,34.1
42003552400,31,2017,1292,41.7
42003560400,10,2017,181,18.1
42003560500,27,2017,603,22.3
42003560600,3,2017,248,82.7
42003561000,16,2017,480,30.0
42003561100,2,2017,403,201.5
42003561200,9,2017,389,43.2
42003561400,51,2017,1382,27.1
42003561500,25,2017,959,38.4
42003561600,17,2017,756,44.5
42003561700,10,2017,296,29.6
42003561900,15,2017,791,52.7
42003562000,6,2017,164,27.3
42003562300,38,2017,1106,29.1
42003562400,41,2017,1257,30.7
42003562500,41,2017,1067,26.0
42003562600,33,2017,1057,32.0
42003562700,4,2017,98,24.5
42003562800,26,2017,501,19.3
42003562900,11,2017,849,77.2
42003563000,30,2017,935,31.2
42003563100,52,2017,1413,27.2
42003563200,41,2017,670,16.3
42003563300,20,2017,548,27.4
42003563800,62,2017,1332,21.5
42003563900,73,2017,1661,22.8
42003564000,94,2017,1982,21.1
42003564100,16,2017,371,23.2
42003564200,21,2017,817,38.9
42003564400,74,2017,2369,32.0
42003564500,28,2017,1205,43.0
42003980500,0,2017,13,
42003981800,0,2017,17,
42007604800,0,2017,,
42125746100,0,2017,,
42125746302,0,2017,,
42125771100,0,2017,,
42125771200,1,2017,,0.0
42129802101,1,2017,,0.0
42003010300,9,2018,234,26.0
42003020100,1,2018,3,3.0
42003020300,1,2018,53,53.0
42003030500,12,2018,397,33.1
42003040200,6,2018,357,59.5
42003040400,0,2018,21,
42003040500,5,2018,320,64.0
42003040600,3,2018,244,81.3
42003040900,29,2018,808,27.9
42003050100,10,2018,531,53.1
42003050600,28,2018,814,29.1
42003050900,2,2018,90,45.0
42003051000,4,2018,84,21.0
42003060300,57,2018,813,14.3
42003060500,18,2018,432,24.0
42003070300,26,2018,383,14.7
42003070500,11,2018,385,35.0
42003070600,9,2018,208,23.1
42003070800,7,2018,223,31.9
42003070900,14,2018,486,34.7
42003080200,36,2018,661,18.4
42003080400,11,2018,308,28.0
42003080600,13,2018,384,29.5
42003080700,7,2018,149,21.3
42003080900,14,2018,395,28.2
42003090100,42,2018,804,19.1
42003090200,52,2018,988,19.0
42003090300,25,2018,582,23.3
42003100500,17,2018,819,48.2
42003101100,65,2018,1030,15.8
42003101400,56,2018,1249,22.3
42003101600,5,2018,182,36.4
42003101700,34,2018,638,18.8
42003101800,43,2018,1212,28.2
42003110200,31,2018,928,29.9
42003110600,36,2018,880,24.4
42003111300,28,2018,478,17.1
42003111400,17,2018,360,21.2
42003111500,13,2018,294,22.6
42003120300,7,2018,640,91.4
42003120400,3,2018,257,85.7
42003120700,2,2018,243,121.5
42003120800,4,2018,238,59.5
42003130100,10,2018,616,61.6
42003130200,14,2018,520,37.1
42003130300,4,2018,373,93.3
42003130400,4,2018,348,87.0
42003130600,16,2018,939,58.7
42003140100,33,2018,855,25.9
42003140200,23,2018,427,18.6
42003140300,28,2018,942,33.6
42003140400,31,2018,876,28.3
42003140500,9,2018,450,50.0
42003140600,29,2018,1048,36.1
42003140800,36,2018,1165,32.4
42003141000,16,2018,349,21.8
42003141100,16,2018,606,37.9
42003141300,31,2018,865,27.9
42003141400,60,2018,1561,26.0
42003151600,29,2018,1022,35.2
42003151700,79,2018,1936,24.5
42003160800,51,2018,1191,23.4
42003160900,29,2018,638,22.0
42003170200,89,2018,1408,15.8
42003170600,33,2018,782,23.7
42003180300,44,2018,954,21.7
42003180700,30,2018,820,27.3
42003190300,28,2018,672,24.0
42003191100,41,2018,981,23.9
42003191400,41,2018,991,24.2
42003191500,38,2018,811,21.3
42003191600,64,2018,1685,26.3
42003191700,65,2018,1428,22.0
42003191800,105,2018,2160,20.6
42003191900,43,2018,858,20.0
42003192000,63,2018,1418,22.5
42003202200,37,2018,895,24.2
42003202300,50,2018,1200,24.0
42003210700,28,2018,757,27.0
42003220600,21,2018,514,24.5
42003240600,50,2018,954,19.1
42003241200,9,2018,415,46.1
42003250300,32,2018,508,15.9
42003250700,7,2018,254,36.3
42003250900,16,2018,419,26.2
42003260200,37,2018,855,23.1
42003260700,20,2018,632,31.6
42003260900,0,2018,26,
42003261200,21,2018,470,22.4
42003261400,19,2018,903,47.5
42003261500,18,2018,567,31.5
42003262000,35,2018,912,26.1
42003270100,48,2018,955,19.9
42003270300,24,2018,632,26.3
42003270400,9,2018,456,50.7
42003270800,38,2018,1107,29.1
42003271500,43,2018,1370,31.9
42003281400,28,2018,728,26.0
42003281500,35,2018,629,18.0
42003290100,28,2018,798,28.5
42003290200,58,2018,1408,24.3
42003290400,71,2018,1510,21.3
42003300100,57,2018,1350,23.7
42003310200,43,2018,1476,34.3
42003310300,4,2018,422,105.5
42003320400,21,2018,819,39.0
42003320600,52,2018,974,18.7
42003320700,27,2018,729,27.0
42003401100,72,2018,1831,25.4
42003401200,29,2018,1054,36.3
42003401300,52,2018,1175,22.6
42003402000,47,2018,1209,25.7
42003403500,72,2018,1474,20.5
42003404000,24,2018,644,26.8
42003405000,7,2018,457,65.3
42003406000,16,2018,878,54.9
42003407001,57,2018,1822,32.0
42003407002,91,2018,2532,27.8
42003408001,57,2018,1811,31.8
42003408002,90,2018,2171,24.1
42003409000,255,2018,4219,16.5
42003410000,19,2018,487,25.6
42003411000,163,2018,2808,17.2
42003412001,132,2018,2917,22.1
42003412002,103,2018,1841,17.9
42003413100,72,2018,1828,25.4
42003413201,54,2018,1281,23.7
42003413202,43,2018,950,22.1
42003413300,59,2018,1721,29.2
42003413400,70,2018,1600,22.9
42003413500,72,2018,1588,22.1
42003414101,82,2018,1923,23.5
42003414102,91,2018,2299,25.3
42003414200,61,2018,2109,34.6
42003415001,61,2018,1513,24.8
42003415002,32,2018,951,29.7
42003416000,16,2018,592,37.0
42003417100,29,2018,871,30.0
42003417200,10,2018,415,41.5
42003418000,27,2018,777,28.8
42003419000,37,2018,1121,30.3
42003420000,20,2018,492,24.6
42003421100,69,2018,1512,21.9
42003421200,48,2018,1687,35.1
42003422000,87,2018,1908,21.9
42003423000,49,2018,857,17.5
42003424000,62,2018,1025,16.5
42003425000,45,2018,1226,27.2
42003426300,104,2018,2458,23.6
42003426400,45,2018,1783,39.6
42003426700,34,2018,841,24.7
42003426800,65,2018,2095,32.2
42003427000,45,2018,1266,28.1
42003427100,79,2018,2238,28.3
42003427200,61,2018,1885,30.9
42003428100,17,2018,510,30.0
42003428200,42,2018,920,21.9
42003429100,27,2018,867,32.1
42003429201,41,2018,1347,32.9
42003429202,42,2018,1529,36.4
42003429300,65,2018,2061,31.7
42003429400,70,2018,1794,25.6
42003429500,36,2018,862,23.9
42003429600,62,2018,1124,18.1
42003429700,34,2018,1026,30.2
42003430100,28,2018,775,27.7
42003430200,69,2018,1554,22.5
42003431100,40,2018,805,20.1
42003431400,42,2018,562,13.4
42003431500,38,2018,678,17.8
42003432300,39,2018,558,14.3
42003432400,46,2018,752,16.3
42003434000,40,2018,650,16.3
42003435000,25,2018,799,32.0
42003437000,134,2018,2117,15.8
42003439000,30,2018,552,18.4
42003445500,61,2018,1126,18.5
42003446000,37,2018,621,16.8
42003447000,26,2018,589,22.7
42003448000,16,2018,490,30.6
42003449000,32,2018,900,28.1
42003450700,39,2018,1090,27.9
42003450800,40,2018,877,21.9
42003451101,49,2018,1194,24.4
42003451102,32,2018,1277,39.9
42003451104,54,2018,1343,24.9
42003451105,65,2018,988,15.2
42003451300,117,2018,2821,24.1
42003452000,124,2018,2196,17.7
42003453003,15,2018,627,41.8
42003453004,81,2018,1890,23.3
42003455000,22,2018,578,26.3
42003456001,60,2018,1488,24.8
